,open,close,high,low,volume,money
2017-05-03,77.2,78.7,79.87,77.11,3423780.0,269848640.43
2017-05-04,78.7,78.7,79.41,77.42,4640518.0,364080573.29
2017-05-05,78.39,76.65,78.39,76.37,4195028.0,323685353.11
2017-05-08,76.51,76.64,76.88,76.26,2893519.0,221382601.13
2017-05-09,76.42,76.79,77.46,75.55,3063916.0,234971987.72
2017-05-10,77.23,78.62,79.2,76.83,5378392.0,421716259.72
2017-05-11,78.62,80.04,80.52,77.71,4552674.0,361865915.64
2017-05-12,79.77,79.91,80.84,79.46,3107485.0,249816695.8
2017-05-15,80.14,80.74,80.88,79.52,2860450.0,230140026.31
2017-05-16,81.43,81.69,82.08,80.19,4714442.0,384111685.36
2017-05-17,81.71,80.01,82.19,79.96,3621145.0,294015658.26
2017-05-18,79.85,80.52,81.16,79.59,2363474.0,190078822.37
2017-05-19,80.05,82.31,82.4,79.92,3581311.0,292166929.31
2017-05-22,82.17,82.88,84.16,81.9,4493163.0,374203262.43
2017-05-23,82.93,84.27,84.63,82.93,6546001.0,550004381.43
2017-05-24,84.38,82.78,84.38,81.23,5610177.0,465332836.95
2017-05-25,82.63,81.98,84.01,81.9,4477679.0,370610498.85
2017-05-26,81.98,81.71,82.54,81.03,3901568.0,319292998.97
2017-05-31,82.17,81.6,82.32,80.68,3393706.0,276052258.43
2017-06-01,81.6,83.59,83.87,81.41,5068237.0,420364933.34
2017-06-02,83.27,83.09,83.41,82.17,3256672.0,269592396.29
2017-06-05,82.88,81.06,82.9,80.86,4882932.0,396743822.09
2017-06-06,81.07,81.94,82.04,80.68,2858363.0,232747386.01
2017-06-07,82.95,82.86,84.27,82.44,6918848.0,576505354.86
2017-06-08,82.81,87.38,87.86,82.38,11219121.0,966589331.25
2017-06-09,87.59,86.32,87.69,85.92,5741393.0,498860465.73
2017-06-12,86.08,88.15,89.7,85.85,8146249.0,718505467.35
2017-06-13,88.15,89.3,89.62,87.87,5898090.0,524152555.78
2017-06-14,89.07,86.4,89.07,86.4,6686690.0,583671263.24
2017-06-15,86.38,86.1,86.68,84.47,5095963.0,435393657.62
2017-06-16,85.8,85.5,86.81,85.37,4754207.0,407891591.07
2017-06-19,85.76,85.91,86.45,85.37,4382362.0,375996411.45
2017-06-20,85.91,85.22,86.11,84.45,5558984.0,472025643.06
2017-06-21,86.03,87.61,87.72,84.85,6200390.0,533522493.13
2017-06-22,87.4,86.49,87.96,86.26,6573000.0,571824525.86
2017-06-23,86.5,87.7,87.87,85.02,6985965.0,602073724.89
2017-06-26,87.4,88.74,89.07,86.77,8409165.0,739630087.46
2017-06-27,88.55,88.61,88.96,87.88,3766617.0,332923307.51
2017-06-28,88.45,86.12,88.5,85.61,7844921.0,678825953.24
2017-06-29,86.16,85.94,86.57,84.96,4842704.0,415362497.23
2017-06-30,86.1,86.35,86.61,85.11,3808695.0,327858055.08
2017-07-03,86.35,83.92,86.37,83.78,7729508.0,653951306.09
2017-07-04,83.84,82.41,83.87,82.14,8188877.0,676884853.35
2017-07-05,82.44,84.1,84.25,82.19,6060618.0,505197814.98
2017-07-06,83.55,83.36,83.64,82.28,5504711.0,456583938.93
2017-07-07,83.04,83.21,83.27,82.32,2818082.0,233087375.73
2017-07-10,83.09,83.31,83.78,82.44,2655059.0,220801226.7
2017-07-11,82.85,84.01,84.32,82.77,3918203.0,327756962.67
2017-07-12,83.69,82.97,84.01,82.7,3108116.0,258432562.25
2017-07-13,82.95,83.46,83.47,82.63,2853933.0,236964611.61
2017-07-14,83.35,83.62,83.73,82.67,2222683.0,184943240.27
2017-07-17,83.41,82.54,83.41,80.06,5397869.0,446087549.11
2017-07-18,82.4,82.54,82.91,81.97,2979527.0,245966175.17
2017-07-19,82.52,82.92,84.19,81.98,3209479.0,267346385.02
2017-07-20,83.05,85.04,85.23,82.72,4024218.0,339239929.93
2017-07-21,84.67,84.35,84.95,84.16,2506770.0,211720595.29
2017-07-24,84.74,84.04,85.0,84.04,2759554.0,233155073.74
2017-07-25,84.04,83.42,84.62,83.25,4183785.0,349479390.78
2017-07-26,83.19,81.31,83.54,80.96,5497196.0,451371461.65
2017-07-27,81.7,81.9,82.26,81.33,3551324.0,290543017.27
2017-07-28,81.87,82.31,82.57,81.13,2208549.0,181104716.1
2017-07-31,82.26,81.75,82.52,81.7,2505519.0,205250034.82
2017-08-01,81.75,81.02,82.06,80.59,3682492.0,298638016.08
2017-08-02,81.03,80.49,81.37,79.88,3757272.0,301990598.98
2017-08-03,80.45,79.64,80.45,78.45,5171875.0,410179705.82
2017-08-04,79.49,78.9,79.8,78.51,2759893.0,217706994.82
2017-08-07,78.4,80.82,80.94,78.31,2724877.0,217542013.06
2017-08-08,80.77,80.77,81.55,80.31,2740844.0,221281169.22
2017-08-09,81.49,82.44,83.07,80.68,5260033.0,433531924.9
2017-08-10,82.07,82.54,83.71,81.75,3760519.0,312263423.73
2017-08-11,82.16,82.54,83.56,82.05,3552334.0,294659888.93
2017-08-14,82.54,84.19,84.78,82.19,4175759.0,351926150.0
2017-08-15,84.19,83.55,84.85,83.26,2218550.0,185760324.03
2017-08-16,83.55,82.3,83.55,81.82,3235889.0,266085575.31
2017-08-17,82.07,82.6,83.23,81.74,2039969.0,168376937.74
2017-08-18,82.6,81.88,82.6,81.65,2838342.0,232572939.13
2017-08-21,82.24,82.3,83.7,82.06,3986928.0,330987294.71
2017-08-22,82.26,82.63,83.56,82.16,2415062.0,200259232.11
2017-08-23,83.07,82.33,83.34,81.74,1954412.0,160652996.56
2017-08-24,82.21,81.7,82.3,81.59,3592135.0,294097921.8
2017-08-25,81.98,81.8,82.85,81.63,2123545.0,174467150.49
2017-08-28,81.82,82.16,82.92,81.82,4103331.0,338461696.24
2017-08-29,82.26,82.28,82.63,82.15,1991972.0,164008279.13
2017-08-30,82.28,82.35,82.88,81.92,1957058.0,161203719.24
2017-08-31,82.08,80.77,82.62,80.66,3026199.0,245822438.77
2017-09-01,80.75,80.24,81.05,79.84,3362406.0,270358389.73
2017-09-04,80.24,79.94,80.76,79.65,2850914.0,228350746.48
2017-09-05,79.94,81.8,81.98,79.89,4010006.0,325874748.63
2017-09-06,81.7,81.98,82.58,81.24,3452888.0,283338739.23
2017-09-07,81.76,80.31,81.97,80.07,3973228.0,319936571.09
2017-09-08,80.3,79.96,80.46,79.87,1882078.0,150877863.17
2017-09-11,79.94,79.94,81.0,79.76,5119740.0,410971479.28
2017-09-12,79.95,79.52,80.45,79.26,3848972.0,306087193.96
2017-09-13,79.19,80.2,80.68,79.19,2934389.0,235215553.05
2017-09-14,79.93,79.62,80.04,79.38,1836169.0,146075085.62
2017-09-15,79.63,79.92,80.3,79.35,2308877.0,184306755.74
2017-09-18,79.92,81.9,82.21,79.91,4883663.0,398348804.28
2017-09-19,81.98,80.31,82.2,80.0,5002661.0,403531976.58
2017-09-20,80.4,79.81,80.53,79.56,3065806.0,245425558.11
2017-09-21,79.84,79.92,80.34,79.84,1941496.0,155445474.76
2017-09-22,79.98,80.41,80.61,79.92,2431664.0,195377397.34
2017-09-25,80.59,81.89,82.02,80.59,6039240.0,492993984.8
2017-09-26,81.91,81.77,81.98,80.77,3517938.0,286801747.6
2017-09-27,81.62,81.7,82.44,80.77,3467156.0,283232844.04
2017-09-28,81.69,83.18,83.24,81.24,4277742.0,353243068.15
2017-09-29,83.56,84.21,85.34,83.56,6425925.0,544099712.45
2017-10-09,85.47,84.38,86.23,83.58,5885531.0,497954021.23
2017-10-10,84.38,84.73,85.65,84.38,6955367.0,590270019.81
2017-10-11,84.74,86.15,86.67,84.74,6217062.0,535676134.45
2017-10-12,86.43,86.57,86.99,85.96,3685147.0,318419262.01
2017-10-13,86.57,84.62,86.57,84.61,4572448.0,389775072.27
2017-10-16,84.73,84.65,85.88,84.16,4629834.0,392756186.7
2017-10-17,84.67,85.55,85.68,83.94,3116537.0,264758729.7
2017-10-18,85.51,90.15,90.15,85.14,8499265.0,749481772.87
2017-10-19,90.53,92.28,93.56,89.74,8684788.0,796579134.91
2017-10-20,91.73,92.1,93.5,90.98,4971379.0,457839159.46
2017-10-23,92.14,94.23,96.09,91.26,6906557.0,653668107.79
2017-10-24,94.23,95.45,96.41,93.58,5220272.0,498302249.2
2017-10-25,95.45,95.26,96.51,93.53,5303229.0,500939244.8
2017-10-26,94.79,93.77,98.23,93.58,9465390.0,902016749.35
2017-10-27,93.48,95.53,96.0,92.84,7414716.0,701234976.63
2017-10-30,95.15,99.04,102.0,93.87,9352232.0,918295137.71
2017-10-31,97.28,97.33,99.52,96.26,8202899.0,799668952.91
2017-11-01,97.33,95.99,99.52,94.84,7562372.0,731502644.46
2017-11-02,95.57,97.17,97.19,94.53,5626288.0,540031039.18
2017-11-03,96.09,96.43,98.74,96.09,6041075.0,588596766.59
2017-11-06,95.86,97.9,99.06,94.49,10342260.0,1005814883.9
2017-11-07,97.48,98.29,100.45,96.55,9814935.0,967157600.93
2017-11-08,97.88,94.51,98.22,93.86,18554045.0,1771968419.58
2017-11-09,93.95,94.23,94.7,92.84,8937228.0,838012034.67
2017-11-10,94.61,94.07,94.88,93.03,7933897.0,746677210.83
2017-11-13,93.77,93.35,94.84,92.84,8036911.0,753753757.31
2017-11-14,94.42,92.48,94.79,91.91,8445925.0,788858210.99
2017-11-15,92.65,92.59,93.68,90.98,6354350.0,586863195.21
2017-11-16,92.24,95.36,95.5,92.24,9101407.0,856850637.76
2017-11-17,95.01,94.52,95.11,92.64,6291160.0,592142684.32
2017-11-20,93.77,94.07,95.06,92.11,4548918.0,426203051.34
2017-11-21,94.09,96.61,96.61,93.59,9834957.0,937303984.15
2017-11-22,96.83,96.0,98.65,94.98,8642071.0,836579048.85
2017-11-23,95.53,90.89,95.53,90.06,8650455.0,802398634.0
2017-11-24,90.89,91.74,91.8,89.5,4961721.0,449733649.94
2017-11-27,91.35,89.85,91.35,88.71,4779185.0,428908420.27
2017-11-28,89.59,89.31,90.85,88.85,3884637.0,348723399.4
2017-11-29,89.96,87.36,89.96,86.52,5635047.0,493898871.27
2017-11-30,87.17,87.36,88.52,86.69,3337754.0,291873504.66
2017-12-01,87.36,87.89,88.8,86.99,3382241.0,297876844.08
2017-12-04,87.46,88.66,89.58,87.29,4343404.0,386093854.34
2017-12-05,88.66,88.83,89.2,87.14,4923840.0,435707634.23
2017-12-06,88.2,89.13,89.41,87.69,2451777.0,217523928.52
2017-12-07,88.92,86.99,89.11,86.94,2342520.0,205352417.86
2017-12-08,86.9,88.08,88.34,86.79,2942210.0,258215460.87
2017-12-11,88.2,91.26,91.49,88.2,7371092.0,665623297.21
2017-12-12,91.01,90.63,91.54,90.08,2976158.0,271154728.58
2017-12-13,90.98,92.28,92.52,90.24,3934105.0,360740646.73
2017-12-14,92.19,92.23,92.82,91.54,2190159.0,201980882.59
2017-12-15,92.38,91.54,92.64,91.11,1649692.0,151385083.62
2017-12-18,91.45,91.44,92.17,90.59,2359850.0,215727661.05
2017-12-19,91.91,94.08,94.12,91.49,3268512.0,305248606.83
2017-12-20,94.21,95.24,95.58,93.89,3167054.0,300632963.84
2017-12-21,95.26,95.07,95.46,93.89,2754673.0,261488982.83
2017-12-22,95.16,95.6,95.9,94.14,2327265.0,221330827.78
2017-12-25,95.48,95.35,96.15,94.31,1923807.0,182972738.27
2017-12-26,95.32,95.44,95.96,94.51,2398920.0,228937590.33
2017-12-27,95.58,92.84,95.81,92.68,4164720.0,390930894.95
2017-12-28,93.3,94.38,95.16,93.13,5671728.0,535496712.6
2017-12-29,94.68,94.5,94.88,94.01,3120795.0,295121147.06
2018-01-02,95.08,95.15,95.72,93.76,3678520.0,349001036.07
2018-01-03,95.74,94.51,95.79,94.32,4452460.0,423056704.25
2018-01-04,94.88,95.95,95.95,94.51,5171793.0,494845840.1
2018-01-05,95.98,94.77,96.37,94.54,3226184.0,307866440.78
2018-01-08,93.86,96.46,96.66,93.86,4938918.0,473894211.96
2018-01-09,96.46,98.69,98.82,96.01,8478905.0,823701553.49
2018-01-10,97.95,97.09,98.69,96.44,4744224.0,461200408.65
2018-01-11,96.54,94.41,96.96,94.09,6189454.0,587840983.76
2018-01-12,94.43,95.0,95.25,93.66,3692495.0,349326960.86
2018-01-15,94.7,95.43,96.01,93.72,4533859.0,430019427.82
2018-01-16,95.5,97.46,99.34,94.23,7803642.0,760911238.35
2018-01-17,97.5,95.53,97.95,95.21,5622405.0,542093056.1
2018-01-18,95.63,94.66,96.54,94.49,3528111.0,335718851.02
2018-01-19,94.71,94.04,94.88,93.68,3199733.0,301419245.99
2018-01-22,94.02,96.91,96.93,93.69,6082600.0,582983795.71
2018-01-23,97.47,97.16,97.47,95.63,4754388.0,459001696.74
2018-01-24,97.25,96.17,97.67,95.65,4423514.0,427704129.6
2018-01-25,96.1,94.59,96.52,94.24,4497644.0,427010866.62
2018-01-26,94.74,94.91,95.13,94.23,3577799.0,338815895.59
2018-01-29,94.91,92.13,94.91,91.61,5327113.0,496060304.23
2018-01-30,91.54,92.68,93.1,91.46,1916970.0,177314293.99
2018-01-31,92.84,93.88,94.7,92.59,2837147.0,265989209.33
2018-02-01,93.9,92.72,94.41,91.75,3186659.0,294547535.01
2018-02-02,92.64,92.43,93.38,91.48,3064056.0,282701485.71
2018-02-05,91.45,89.21,92.4,89.03,3921731.0,354761318.82
2018-02-06,88.19,88.59,89.31,86.88,5814410.0,512913131.01
2018-02-07,88.8,84.5,89.58,83.96,4413985.0,384950517.36
2018-02-08,84.53,87.27,87.62,84.53,3926707.0,340071958.26
2018-02-09,85.6,85.32,86.34,84.51,5095443.0,435614202.18
2018-02-12,85.32,87.16,88.2,85.04,3906641.0,336944432.8
2018-02-13,87.11,87.26,88.74,86.9,2181264.0,191229759.67
2018-02-14,87.27,87.53,88.08,86.85,1086205.0,94957473.46
2018-02-22,88.65,89.31,89.44,87.8,2076820.0,184534778.68
2018-02-23,89.46,89.88,89.88,88.67,2432095.0,216974793.84
2018-02-26,89.89,90.07,90.21,89.13,3450230.0,309251959.77
2018-02-27,90.24,88.31,90.28,88.2,2425321.0,215764077.12
2018-02-28,88.01,86.62,88.01,86.25,2718802.0,236233875.27
2018-03-01,86.16,88.11,88.18,85.95,1814270.0,158579504.61
2018-03-02,87.3,89.3,90.03,87.17,2663710.0,237388282.47
2018-03-05,89.31,89.89,90.02,88.76,2107538.0,188973841.65
2018-03-06,90.19,91.6,92.01,90.19,3590444.0,328354465.95
2018-03-07,91.59,91.08,92.55,90.98,2348564.0,215931786.6
2018-03-08,91.44,93.77,94.03,90.69,3760896.0,350010888.06
2018-03-09,93.68,93.12,93.68,92.28,1997947.0,185658585.0
2018-03-12,93.12,93.85,94.33,92.65,2580861.0,241476819.18
2018-03-13,93.95,91.91,93.95,91.48,1984822.0,183319963.01
2018-03-14,91.61,91.35,92.55,91.35,1691800.0,155447293.84
2018-03-15,91.35,93.91,94.03,91.03,3198547.0,298050742.58
2018-03-16,94.05,93.22,94.7,92.74,2279439.0,213920321.59
2018-03-19,93.25,94.7,94.7,92.39,2533180.0,238738619.17
2018-03-20,94.34,96.09,96.93,93.84,3669079.0,350487082.77
2018-03-21,95.89,94.59,96.51,94.56,2421866.0,231237958.58
2018-03-22,93.87,93.95,95.16,92.64,2964948.0,277663033.01
2018-03-23,91.93,93.54,93.62,91.03,3423127.0,316037786.16
2018-03-26,92.0,95.09,95.16,91.91,3801459.0,356654619.24
2018-03-27,94.88,95.3,95.9,94.24,3264883.0,310463169.28
2018-03-28,95.31,94.14,95.63,92.56,3705826.0,347523155.75
2018-03-29,93.69,92.52,93.69,91.12,2861641.0,264635253.87
2018-03-30,92.47,91.91,93.29,91.64,3331404.0,307011761.13
2018-04-02,91.91,88.89,92.31,88.76,6282326.0,564533305.7
2018-04-03,88.76,89.84,90.04,88.2,2807830.0,250256514.23
2018-04-04,89.83,89.02,90.58,88.95,3069371.0,275837265.83
2018-04-09,89.02,89.29,89.78,88.39,1967867.0,175632462.31
2018-04-10,89.33,91.13,91.45,89.27,2650116.0,240023284.65
2018-04-11,91.17,91.63,92.83,90.98,2525619.0,232079223.16
2018-04-12,91.17,90.5,91.53,89.85,3569156.0,322840347.11
2018-04-13,90.78,89.33,91.35,89.01,2864311.0,256850763.74
2018-04-16,89.29,88.06,89.58,87.73,2714683.0,239933600.96
2018-04-17,88.11,88.11,88.89,87.76,2248187.0,198604787.82
2018-04-18,88.11,86.68,88.63,85.23,4633516.0,399795988.29
2018-04-19,86.8,87.33,87.53,86.02,2428977.0,211716620.51
2018-04-20,87.33,87.64,89.28,87.18,2468321.0,217704668.04
2018-04-23,87.64,87.59,89.25,87.28,3778395.0,333164518.58
2018-04-24,87.69,88.04,89.03,87.69,3077444.0,271941415.73
2018-04-25,87.93,88.1,88.56,87.58,2269219.0,199867911.59
2018-04-26,88.06,88.1,88.73,87.66,2736376.0,241015289.98
2018-04-27,88.2,87.97,89.16,86.35,4896211.0,430315567.21
2018-05-02,87.48,91.09,91.91,86.97,9020172.0,815373020.06
2018-05-03,90.99,92.37,92.93,90.15,7793893.0,717284288.43
2018-05-04,92.47,92.0,93.49,91.72,5026271.0,465334760.94
2018-05-07,92.14,101.2,101.2,92.14,14784604.0,1439091027.2
2018-05-08,102.12,101.39,103.06,99.81,8865035.0,895996586.76
2018-05-09,101.29,99.63,101.37,98.78,5814221.0,579279906.73
2018-05-10,99.61,100.34,100.73,98.38,5572949.0,555730592.21
2018-05-11,100.28,97.47,101.0,97.06,8232914.0,812415964.76
2018-05-14,97.83,98.73,99.33,97.19,5343542.0,525780875.65
2018-05-15,99.14,101.24,101.84,97.48,5690698.0,571805784.36
2018-05-16,101.43,103.28,105.78,100.59,9751934.0,1009758798.81
2018-05-17,103.15,103.15,104.4,102.12,6005748.0,620949654.73
2018-05-18,102.18,103.15,104.61,101.72,3762204.0,386714727.43
2018-05-21,103.98,102.91,104.59,101.29,4219854.0,431982710.76
2018-05-22,102.79,105.2,105.65,102.12,4536190.0,475164780.94
2018-05-23,104.83,107.74,110.13,104.73,8438747.0,910550413.77
2018-05-24,108.0,107.8,108.77,106.93,3255877.0,351487733.11
2018-05-25,107.79,108.59,110.02,106.6,4208759.0,456950164.69
2018-05-28,108.55,109.97,111.45,105.1,8236132.0,890118503.81
2018-05-29,108.9,102.15,110.48,101.2,9064150.0,965400432.96
2018-05-30,100.27,100.52,103.8,97.54,6558400.0,664440403.72
2018-05-31,101.89,105.93,106.06,100.94,7098084.0,737214119.75
2018-06-01,105.0,102.23,105.75,101.77,5617438.0,579276875.08
2018-06-04,102.22,102.91,103.52,99.09,2908265.0,295236147.75
2018-06-05,102.91,104.06,105.7,102.46,4179246.0,436623357.9
2018-06-06,104.06,103.5,105.01,102.89,2611187.0,271358509.36
2018-06-07,103.52,100.74,104.12,100.62,3403314.0,346070533.51
2018-06-08,100.93,100.65,102.74,99.63,3412988.0,344565842.7
2018-06-11,100.27,99.71,100.95,98.89,2699645.0,269709719.09
2018-06-12,100.06,101.34,102.19,97.63,4384595.0,437041773.98
2018-06-13,100.73,99.13,100.73,98.66,3061159.0,304958145.27
2018-06-14,98.46,98.63,99.98,97.67,2753078.0,271794805.74
2018-06-15,98.63,97.95,98.63,96.4,2940856.0,286008965.92
2018-06-19,96.83,95.88,98.41,94.79,4408049.0,424929764.5
2018-06-20,95.71,98.31,99.02,95.66,3282124.0,320376058.32
2018-06-21,98.39,97.64,100.22,97.48,2351767.0,232400551.57
2018-06-22,97.47,98.19,98.83,95.96,1631041.0,159471220.08
2018-06-25,98.83,99.43,100.09,98.3,2465999.0,244932599.3
2018-06-26,98.95,98.69,100.08,97.71,2302779.0,227224849.46
2018-06-27,98.73,96.58,99.54,95.61,3157065.0,307301104.32
2018-06-28,94.78,96.17,97.81,94.73,2835852.0,273481366.43
2018-06-29,96.55,99.3,99.6,96.03,3297480.0,324205993.0
2018-07-02,99.3,98.13,101.37,97.44,3514948.0,350905090.33
2018-07-03,98.31,97.6,99.0,95.16,3023927.0,293226067.07
2018-07-04,97.68,95.4,97.75,94.78,1964389.0,187938522.56
2018-07-05,95.58,93.87,95.7,92.72,2998678.0,281300122.98
2018-07-06,93.94,94.87,96.86,93.55,2195120.0,208565013.81
2018-07-09,94.88,96.87,97.05,94.76,2873014.0,277257716.14
2018-07-10,95.3,96.39,96.48,92.37,5147909.0,487185692.86
2018-07-11,94.69,95.09,96.11,93.59,2326976.0,220893291.7
2018-07-12,95.09,96.57,98.64,94.75,4919892.0,476250240.59
2018-07-13,96.91,99.78,100.16,96.12,4238778.0,419076959.95
2018-07-16,99.88,100.51,101.18,98.94,3983417.0,398883014.69
2018-07-17,100.81,99.72,100.95,98.75,2386474.0,237542373.05
2018-07-18,99.72,99.88,100.62,99.31,2210274.0,221103085.87
2018-07-19,99.2,97.81,99.71,97.05,2022281.0,198738228.1
2018-07-20,98.0,98.2,98.28,96.12,2043112.0,198865020.69
2018-07-23,96.12,94.7,96.68,93.89,5884048.0,558586882.06
2018-07-24,94.23,95.54,96.39,93.66,4980334.0,475146530.3
2018-07-25,95.46,96.11,96.11,94.71,2390116.0,228531318.14
2018-07-26,95.85,95.47,96.57,95.18,1504256.0,143756131.72
2018-07-27,95.36,95.19,95.85,94.74,1612071.0,153453719.38
2018-07-30,94.65,93.28,95.15,93.08,3167231.0,296423366.03
2018-07-31,93.19,93.86,94.46,93.09,1371922.0,128576901.46
2018-08-01,94.19,92.81,94.5,92.01,2665162.0,248177514.51
2018-08-02,93.06,92.21,93.06,90.28,2797913.0,255702147.94
2018-08-03,91.68,89.99,92.72,89.59,3072517.0,280094073.0
2018-08-06,89.51,89.14,90.64,88.08,3001845.0,267858306.82
2018-08-07,89.13,89.58,89.98,86.59,3729153.0,329396050.32
2018-08-08,89.49,87.31,89.49,87.16,2211548.0,194195898.2
2018-08-09,87.16,88.21,88.87,85.93,3313218.0,291816877.65
2018-08-10,88.03,89.98,90.08,87.65,3139349.0,280704086.5
2018-08-13,89.51,88.33,89.51,87.16,3857475.0,339236375.72
2018-08-14,88.0,86.63,88.04,85.88,3410430.0,296218762.83
2018-08-15,86.69,84.56,87.01,84.24,4205876.0,357891659.48
2018-08-16,83.39,83.4,84.07,82.05,3898060.0,325060497.4
2018-08-17,84.24,80.37,84.24,80.09,4469265.0,364128390.96
2018-08-20,77.26,75.38,78.68,72.54,13620532.0,1014344827.0
2018-08-21,75.62,76.89,77.26,74.62,7359749.0,562052010.56
2018-08-22,76.88,75.48,76.88,74.9,4671617.0,353896090.84
2018-08-23,75.57,75.43,76.29,74.91,2932492.0,221319713.66
2018-08-24,75.35,73.84,75.56,73.22,4248494.0,314330162.44
2018-08-27,74.25,77.07,77.86,74.25,7405294.0,566868008.62
2018-08-28,77.26,75.47,77.5,74.81,7183222.0,543403472.92
2018-08-29,75.39,75.45,75.83,74.44,3699623.0,277715476.99
2018-08-30,75.17,75.49,76.94,74.97,3904915.0,296057465.13
2018-08-31,75.38,75.0,75.47,72.65,3930253.0,292086285.57
2018-09-03,74.25,73.5,74.4,73.19,3219617.0,236415080.69
2018-09-04,73.21,73.87,74.11,72.69,3391217.0,248930745.27
2018-09-05,73.86,72.62,73.86,72.42,3717911.0,271034177.98
2018-09-06,71.92,70.97,72.94,70.29,4309912.0,307033784.55
2018-09-07,71.05,70.69,71.99,69.99,4909610.0,348105063.32
2018-09-10,70.76,69.07,71.52,68.6,4502528.0,312783287.2
2018-09-11,70.1,69.11,70.1,68.6,3219830.0,222764185.58
2018-09-12,69.1,68.41,69.11,68.09,4010801.0,274612092.42
2018-09-13,69.24,68.75,69.35,67.06,3568847.0,243100410.31
2018-09-14,68.75,69.06,69.59,67.86,3299484.0,226727542.05
2018-09-17,68.31,66.24,68.31,65.02,6094573.0,404108710.12
2018-09-18,66.2,66.17,66.76,64.87,7415900.0,486589124.95
2018-09-19,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-20,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-21,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-25,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-26,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-27,66.17,66.17,66.17,66.17,0.0,0.0
2018-09-28,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-08,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-09,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-10,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-11,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-12,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-15,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-16,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-17,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-18,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-19,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-22,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-23,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-24,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-25,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-26,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-29,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-30,66.17,66.17,66.17,66.17,0.0,0.0
2018-10-31,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-01,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-02,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-05,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-06,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-07,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-08,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-09,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-12,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-13,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-14,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-15,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-16,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-19,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-20,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-21,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-22,66.17,66.17,66.17,66.17,0.0,0.0
2018-11-23,64.85,70.7,71.59,64.54,27468446.0,1910241474.76
2018-11-26,68.78,67.56,70.23,66.9,8906268.0,606695674.54
2018-11-27,65.97,66.65,69.14,65.97,5851721.0,392992602.81
2018-11-28,66.96,66.21,67.24,64.73,5721336.0,377514272.76
