date,pos,neg
2020-01-01,0.0,0.0
2020-01-02,1.6839482951816873,0.045821994557387544
2020-01-03,5.913374058921332,0.36912701526275477
2020-01-04,0.0,0.020152233591215374
2020-01-05,0.0,0.0
2020-01-06,0.113724089850193,0.0
2020-01-07,0.0,0.0
2020-01-08,0.6380355086953887,0.0
2020-01-09,0.5265213524278477,0.0
2020-01-10,0.5574358725694613,0.16127624496920914
2020-01-11,0.37651801418917213,0.18374388796781768
2020-01-12,0.36823289741736215,0.29782480120917393
2020-01-13,0.08008295218885828,0.0
2020-01-14,0.20975540788915595,0.18908525378198784
2020-01-15,0.3155226209048362,0.0
2020-01-16,0.11587827347065521,0.0
2020-01-17,0.7784655965210365,0.0
2020-01-18,0.1932737464020603,0.0
2020-01-19,0.3251272777308199,0.10878855188410355
2020-01-20,0.0,-0.39534837132897954
2020-01-21,0.0,0.0
2020-01-22,0.0,0.057480130580311026
2020-01-23,0.1458429306400226,0.5756022592221246
2020-01-24,0.4339510957649214,0.0
2020-01-25,0.41839000817254735,0.0
2020-01-26,0.0,0.2388021856815041
2020-01-27,0.24983996927410063,0.0
2020-01-28,0.5035055788557411,0.0
2020-01-29,0.8185283638847354,0.10541618209004817
2020-01-30,0.0,0.0
2020-01-31,0.37684275184275184,0.0
2020-02-01,0.2139846384413638,0.0
2020-02-02,0.26563883236183444,0.0
2020-02-03,0.21412486988294777,0.4896756102224205
2020-02-04,0.0,0.0
2020-02-05,0.0,0.0
2020-02-06,0.0,0.13292446880233139
2020-02-07,0.0,0.0
2020-02-08,0.7976221739441831,0.0
2020-02-09,0.0,0.7467532467532467
2020-02-10,0.0,0.3801659699771431
2020-02-11,0.0,0.0
2020-02-12,0.3943700302915562,0.08581029912911776
2020-02-13,0.5758883508638472,0.3526924821159501
2020-02-14,0.3451225113641763,0.0
2020-02-15,0.0,0.0
2020-02-16,0.0,0.0
2020-02-17,0.531941361096226,0.0
2020-02-18,0.05568425288481408,0.07041012757349342
2020-02-19,0.0,0.2408229629166406
2020-02-20,0.0,0.0
2020-02-21,0.0,0.0
2020-02-22,0.8375683722218376,0.0
2020-02-23,0.03815686864679244,0.15140984772823662
2020-02-24,0.33813599215934437,0.0
2020-02-25,0.4287451854855058,0.0
2020-02-26,0.7680437504118074,0.021545760031626802
2020-02-27,0.20313580816232418,0.0
2020-02-28,0.19536120899972892,0.21804689617782597
2020-02-29,0.0,0.0
2020-03-01,0.1598952027469583,0.17450330468610445
2020-03-02,0.0,0.47520208604954367
2020-03-03,0.0,0.0
2020-03-04,0.0,0.0
2020-03-05,0.0,0.0
2020-03-06,0.1906167717226522,0.08685071411473709
2020-03-07,0.0,0.0
2020-03-08,0.5551736900544599,0.7786883801265444
2020-03-09,0.0,0.0
2020-03-10,0.20354965089615318,0.20834147394831823
2020-03-11,0.47770551942637984,0.0
2020-03-12,0.0,0.0
2020-03-13,0.14368810363851844,0.2304077156751897
2020-03-14,0.3494533723639405,0.0
2020-03-15,0.8233038928662222,0.0
2020-03-16,0.09638106561640782,0.0
2020-03-17,0.21554666926753147,0.0
2020-03-18,0.0,0.0
2020-03-19,1.2954638412247044,0.5646144557193775
2020-03-20,0.4477460233647944,0.07826546102567487
2020-03-21,0.0,0.3985826746404579
2020-03-22,0.0,0.0
2020-03-23,0.37116187076388724,0.0
2020-03-24,0.2819911029298972,0.0
2020-03-25,0.5356008783709063,0.11878544684750154
2020-03-26,0.11709179160585556,0.32314470832780506
2020-03-27,0.1727697389503784,0.2309635910962112
2020-03-28,0.3296899022910768,0.3211540238769355
2020-03-29,0.18196072869389812,0.6042887985375693
2020-03-30,0.9688505917892339,0.0250671925014519
2020-03-31,0.09356562995825439,0.2522246355602795
2020-04-01,0.5672597273029598,0.0
2020-04-02,0.7705468798606359,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.8387847781099104,0.0
2020-04-08,0.09998932450826016,0.13012089994395368
2020-04-09,0.0,0.0
2020-04-10,0.8201440509718824,0.0
2020-04-11,0.33667205169628434,0.17161550888529886
2020-04-12,0.0,0.0
2020-04-13,0.0,0.028193664009558122
2020-04-14,0.2563248095756257,0.12816240478781285
2020-04-15,0.0,0.02284523382846827
2020-04-16,0.4400263168715819,0.02190331291034445
2020-04-17,0.5805876819213104,0.1337170051463671
2020-04-18,0.0,0.11811600843031247
2020-04-19,0.0,1.0384935441440957
2020-04-20,0.0,0.039775955840571475
2020-04-21,0.5069465921256097,1.0346378018318068
2020-04-22,0.2101698342094622,0.0
2020-04-23,0.0,0.04217043552201525
2020-04-24,0.3251239064630942,0.0
2020-04-25,0.0,0.0
