date,pos,neg
2020-01-01,1.823823044044239,0.0
2020-01-02,0.2087239482451383,0.2087239482451383
2020-01-03,0.3847143861959564,0.055551398512443693
2020-01-04,0.21991418176065808,0.5908605552479633
2020-01-05,0.0,0.0
2020-01-06,0.4884631604313513,0.0
2020-01-07,0.0940224896429276,0.0
2020-01-08,0.5890139350442626,0.0
2020-01-09,0.0,0.11643530618961878
2020-01-10,0.13890582959641257,0.13890582959641257
2020-01-11,0.5056347892525149,0.0
2020-01-12,0.0,0.0
2020-01-13,0.0,0.0
2020-01-14,0.5440386024920596,0.07091375519179086
2020-01-15,0.4633499170812604,0.0
2020-01-16,0.0,0.45757841883197464
2020-01-17,0.13092249035197842,0.0
2020-01-18,0.0,0.0
2020-01-19,0.0,0.0
2020-01-20,0.0,0.0
2020-01-21,1.3309531341799612,0.32195959687259906
2020-01-22,0.0,0.0
2020-01-23,0.0,0.0
2020-01-24,0.0,0.47542518058032956
2020-01-25,0.0,0.0
2020-01-26,0.0,0.0
2020-01-27,0.1979202182066144,0.1979202182066144
2020-01-28,0.0,0.0
2020-01-29,0.0,0.29987992795677404
2020-01-30,1.485644965628791,1.7332524599002561
2020-01-31,1.9412177985948478,0.0
2020-02-01,0.1332739874101863,0.0
2020-02-02,0.0,0.0
2020-02-03,0.0,0.0
2020-02-04,0.0,0.1101493903707711
2020-02-05,0.0,0.0
2020-02-06,0.0,0.3513753327417924
2020-02-07,0.0,0.0
2020-02-08,0.0,0.0
2020-02-09,0.0,0.0
2020-02-10,0.13025837606412108,0.26051675212824216
2020-02-11,0.0,0.0
2020-02-12,0.0,0.34813650651100136
2020-02-13,0.0,0.0
2020-02-14,0.18165677190256893,0.0
2020-02-15,0.2925810285795384,0.0
2020-02-16,0.6170904543559816,0.0
2020-02-17,0.3068650522533465,0.3068650522533465
2020-02-18,0.0,0.11762776971002951
2020-02-19,0.4043178641993157,0.0
2020-02-20,0.3212538188321204,0.35518243461414273
2020-02-21,0.13024928384226245,0.13024928384226245
2020-02-22,0.13891076115485565,0.0
2020-02-23,0.0,0.0
2020-02-24,0.44318401903549787,0.0
2020-02-25,0.0,0.6109585157094505
2020-02-26,0.8176846762110477,0.010733883813151962
2020-02-27,1.0158742725941174,0.14512489608487392
2020-02-28,0.13171966144344047,0.0
2020-02-29,0.9191256830601093,0.0
2020-03-01,0.0,0.23708428387417166
2020-03-02,0.6299530876582186,0.0
2020-03-03,0.19443761867530437,0.08975762314308053
2020-03-04,0.0,0.0
2020-03-05,0.6305366312731439,0.39035168477260174
2020-03-06,0.0,0.24962787988609889
2020-03-07,0.17217290426712398,0.0
2020-03-08,0.8787051129428429,0.03033784903783849
2020-03-09,0.23377228065567507,0.7002662336887095
2020-03-10,0.7544376934292327,0.11098163133675522
2020-03-11,0.0,0.0
2020-03-12,0.30319195452557934,0.18624836029733274
2020-03-13,0.0,0.6472452462213555
2020-03-14,0.0949940992814568,0.3799763971258272
2020-03-15,0.060462055856119315,0.48610908027489397
2020-03-16,0.0,0.0
2020-03-17,0.19391709783399894,0.0
2020-03-18,0.15697150384802053,0.0
2020-03-19,0.6735714285714286,0.3577891156462585
2020-03-20,0.07788869291102188,0.0
2020-03-21,0.2424196482716798,0.0
2020-03-22,0.7550076339356926,0.14840598865164187
2020-03-23,1.5411924402213637,-0.017374960843688003
2020-03-24,0.39349272398147495,0.044808049462820604
2020-03-25,0.0,0.0
2020-03-26,0.782677327476751,0.06308980474245908
2020-03-27,1.3940290249819125,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,0.1544744423653806
2020-03-30,0.17726443997518937,0.2810555795725805
2020-03-31,0.2757722366951991,0.0
2020-04-01,0.0,0.0
2020-04-02,0.030439072520966948,0.3099161322150962
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.763228826783941,0.2544096089279803
2020-04-07,0.0,0.0
2020-04-08,0.0,0.05527123848515865
2020-04-09,0.0,0.2639953774696091
2020-04-10,0.3682199211045365,0.0
2020-04-11,0.0,0.0
2020-04-12,0.0,0.0
2020-04-13,0.0,1.1997536440156025
2020-04-14,0.29403274135788937,0.1443579624351385
2020-04-15,0.18387982190611263,0.9119338427778131
2020-04-16,0.47067684718878766,0.0
2020-04-17,0.21739770385634383,0.0
2020-04-18,0.2655843480070767,0.13279217400353835
2020-04-19,0.40860934537749527,-0.029738671424854094
2020-04-20,0.5448710768610407,0.12019758507135017
2020-04-21,0.8848767324911075,0.2765607751747823
2020-04-22,0.10504920563452756,0.29102720782144464
2020-04-23,0.04969998867881807,6.301596286652327
2020-04-24,0.3512639828833229,0.0
2020-04-25,0.9387765061857934,0.0
2020-04-26,0.4816334106728538,0.027266821345707657
2020-04-27,0.22306941755976267,0.0
2020-04-28,0.2830970083026012,0.0
2020-04-29,0.0,0.0
2020-04-30,0.0,0.35800701199940743
2020-05-01,1.4541484716157205,0.5342225175621796
2020-05-02,1.0,2.0
2020-05-03,0.0,0.9066002490660025
2020-05-04,0.0,0.0
2020-05-05,0.7914194431766317,0.39570972158831585
2020-05-06,0.26328087113697485,0.0
2020-05-07,0.0,0.0
2020-05-08,0.3178464209498318,0.3886316779397403
2020-05-09,0.0,0.5398670050974387
2020-05-10,0.26889320388349514,0.3659029126213592
2020-05-11,0.23267616630880344,0.0
2020-05-12,0.4109089640496084,0.06202794397250955
2020-05-13,0.2803945339978747,0.26032358972056335
2020-05-14,0.4982154445165477,0.3318191650443435
2020-05-15,0.0,0.0
2020-05-16,0.19542612911457005,0.19542612911457005
