date,pos,neg,read
2021-01-21,7.0,1.0,5142
2021-01-25,0.0,0.0,12335
2021-01-27,1.0,1.0,9288
2021-01-30,6.0,7.0,7348
2021-01-31,3.0,0.0,27630
2021-02-01,1.0,0.0,2096
2021-02-03,0.0,0.0,5055
2021-02-03,0.0,0.0,5914
2021-02-04,0.0,1.0,2647
2021-02-06,0.0,1.0,6724
2021-02-10,1.0,2.0,5233
2021-02-10,0.0,0.0,7353
2021-02-20,0.0,1.0,11736
2021-02-20,0.0,0.0,3785
2021-02-21,1.0,1.0,2137
2021-02-22,1.0,0.0,4234
2021-02-23,0.0,0.0,2340
2021-02-25,0.0,0.0,4721
2021-02-27,7.0,1.0,7332
2021-03-02,0.0,0.0,8700
2021-03-03,0.0,0.0,5008
2021-03-03,1.0,0.0,8704
2021-03-03,0.0,1.0,4018
2021-03-05,0.0,1.0,5990
2021-03-06,0.0,1.0,11596
2021-03-07,0.0,0.0,6770
2021-03-07,3.0,0.0,6827
2021-03-08,1.0,0.0,4662
2021-03-09,1.0,6.0,7865
2021-03-10,0.0,-1.0,15710
2021-03-10,0.0,6.0,6031
2021-03-13,0.0,6.0,2655
2021-03-14,1.0,4.0,6359
2021-03-15,1.0,1.0,2481
2021-03-19,3.0,1.0,6601
2021-03-23,0.0,-1.0,8836
2021-03-23,8.0,1.0,8004
2021-03-26,3.0,0.0,4077
2021-03-27,6.0,0.0,8296
2021-03-30,0.0,2.0,3802
2021-04-02,0.0,0.0,3997
2021-04-03,0.0,0.0,5998
2021-04-06,0.0,0.0,7863
2021-04-09,0.0,0.0,5235
2021-04-13,0.0,0.0,5895
2021-04-14,0.0,0.0,2933
2021-04-14,0.0,0.0,6183
2021-04-14,1.0,1.0,7901
2021-04-14,1.0,0.0,8192
2021-04-16,0.0,0.0,3551
2021-04-17,0.0,0.0,5075
2021-04-17,0.0,0.0,6040
2021-04-18,2.0,1.0,3828
2021-04-18,0.0,0.0,5938
2021-04-19,1.0,1.0,5096
2021-04-19,1.0,-1.0,5896
2021-04-20,0.0,1.0,3331
2021-04-20,1.0,0.0,10046
2021-04-20,-1.0,1.0,7400
2021-04-20,0.0,0.0,16446
2021-04-20,1.0,0.0,14449
2021-04-21,4.0,0.0,9018
2021-04-21,0.0,2.0,5637
2021-04-22,0.0,1.0,10455
2021-04-22,0.0,0.0,1245
2021-04-22,0.0,0.0,21437
2021-04-22,2.0,0.0,4083
2021-04-22,0.0,1.0,4518
2021-04-22,0.0,0.0,6133
2021-04-23,0.0,64.0,4280
2021-04-25,0.0,0.0,6141
2021-04-25,8.0,0.0,4809
2021-04-26,0.0,0.0,9350
2021-04-26,0.0,0.0,7171
2021-04-26,0.0,0.0,2810
2021-04-26,2.0,1.0,2938
2021-04-28,0.0,0.0,13360
2021-04-29,0.0,0.0,7616
2021-04-30,0.0,2.0,3625
2021-05-01,6.0,1.0,5106
2021-05-01,0.0,1.0,6149
2021-05-02,1.0,2.0,2939
2021-05-03,0.0,0.0,4333
2021-05-04,0.0,0.0,20911
2021-05-04,0.0,0.0,4614
2021-05-05,2.0,1.0,12138
2021-05-06,1.0,0.0,5972
2021-05-07,0.0,0.0,10114
2021-05-08,0.0,2.0,7583
2021-05-08,1.0,1.0,6323
2021-05-08,0.0,0.0,5782
2021-05-10,1.0,1.0,6924
2021-05-12,0.0,0.0,6297
2021-05-12,0.0,1.0,3556
2021-05-13,0.0,0.0,10828
2021-05-13,0.0,2.0,6778
2021-05-13,1.0,1.0,2824
2021-05-14,1.0,2.0,3068
2021-05-16,1.0,1.0,6127
2021-05-17,0.0,0.0,9718
2021-05-18,0.0,0.0,3125
2021-05-18,1.0,1.0,5243
2021-05-19,0.0,6.0,17422
2021-05-20,0.0,0.0,8026
2021-05-20,0.0,1.0,8583
2021-05-21,0.0,0.0,6044
2021-05-21,0.0,1.0,12452
2021-05-21,0.0,1.0,27831
2021-05-21,1.5,2.0,13118
2021-05-21,7.0,1.0,5739
2021-05-22,0.0,0.0,8818
2021-05-23,8.0,0.0,39707
2021-05-23,1.0,0.0,4942
2021-05-23,0.0,8.0,37361
2021-renew,0.0,0.0,﻿read
