date,pos,neg
2020-01-02,0.1443538750426767,0.038579720040969614
2020-01-03,0.15436299540259127,0.2477103814213807
2020-01-04,0.0,1.0
2020-01-06,0.0,0.0
2020-01-07,1.0703026481715006,0.4073665405632619
2020-01-08,0.35718123743756097,0.0
2020-01-09,0.0,0.0
2020-01-10,1.4355512696882031,0.2261509339619272
2020-01-11,0.2565060496709828,0.31025260029717683
2020-01-12,2.1217567437224707,0.25856026749831207
2020-01-13,1.8460216716603843,0.11422189288744268
2020-01-14,0.19675023593615362,0.0
2020-01-15,0.17566047799906173,0.1377380194978375
2020-01-16,0.5729290692959704,0.2916776614299414
2020-01-17,0.08848771825984018,0.6000355134655223
2020-01-18,1.2329054206450643,0.5457954289151191
2020-01-19,0.8562303963501569,0.5615815987073473
2020-01-20,0.9842166139215088,0.0
2020-01-21,0.9481955762514552,0.0
2020-01-22,0.8135086386937536,0.06939434213024492
2020-01-23,0.0774277442727871,0.1701012998271535
2020-01-24,1.0,0.0
2020-01-25,0.48043002189926337,0.11998805494724268
2020-01-26,0.30928193380203806,0.0
2020-01-27,0.4305021426216899,0.0
2020-01-28,0.5876498070282348,0.0
2020-01-29,0.0,0.2015604968834269
2020-01-30,0.5307750871131153,0.0
2020-01-31,1.0,0.0
2020-02-01,0.6073671497584541,0.16177536231884057
2020-02-02,0.0,1.0
2020-02-03,0.0,0.0
2020-02-04,0.0,0.0
2020-02-05,0.0,0.12853238209950893
2020-02-06,0.0,0.5697554733357443
2020-02-07,0.0,0.0
2020-02-08,0.2950223152551748,0.0
2020-02-09,0.0,0.0
2020-02-10,0.7447266465777013,0.0
2020-02-11,0.9711955335142385,0.0
2020-02-12,0.0,0.874665569047129
2020-02-13,0.6450515127499884,0.0
2020-02-14,0.20831156056926814,0.0
2020-02-15,0.8621141722416087,0.0
2020-02-17,0.0,0.0
2020-02-18,0.9397081832405487,0.0
2020-02-19,0.0,0.0
2020-02-20,0.0,0.0
2020-02-21,0.16990415461219027,0.0
2020-02-22,0.0,0.6921232349581574
2020-02-24,0.0,0.0
2020-02-25,0.951365351410117,0.951365351410117
2020-02-26,0.052545195052331115,0.9110133206470028
2020-02-27,0.0,0.3351851851851852
2020-02-28,0.0,0.0
2020-02-29,1.1777713638684755,0.4111143180657623
2020-03-01,3.0,0.0
2020-03-02,0.31706871715798657,0.31706871715798657
2020-03-03,0.0,0.0
2020-03-04,1.1142745709828392,0.0
2020-03-05,0.712811557390062,0.15367518653754564
2020-03-06,0.9573420028570021,0.0
2020-03-08,0.0,0.7088257309410938
2020-03-09,0.971617518714737,0.0
2020-03-10,0.8127582918300307,0.0
2020-03-11,1.6091360856269112,0.0
2020-03-12,0.8498992612491605,0.0
2020-03-13,0.21832566857740676,0.4407270983631569
2020-03-14,0.12559740993884577,0.41214862017575415
2020-03-15,0.5949170183806288,0.0
2020-03-16,0.95123064198728,0.0
2020-03-17,0.0,0.0
2020-03-18,0.0,0.0
2020-03-19,0.0,0.0
2020-03-20,0.337645008441806,0.26771417678775666
2020-03-21,0.28051458402386475,0.0
2020-03-22,0.8945381225964159,0.5698589897291378
2020-03-23,0.9560807243786021,0.6859860993289959
2020-03-24,0.9556229256379182,0.42737476470609903
2020-03-25,0.6777594667331404,0.5912467051660227
2020-03-26,0.0,0.6529329608938548
2020-03-27,0.18344797307185717,0.0
2020-03-28,0.6619338028434946,0.8723637256197723
2020-03-29,0.4425219969304392,0.26662281579775216
2020-03-30,0.0,0.0
2020-03-31,0.9230442176870748,0.0
2020-04-01,0.8300450520428772,0.8300450520428772
2020-04-02,0.288317376885051,0.22078718478192855
2020-04-03,0.31421505123071486,0.5089702822596475
2020-04-04,0.0,0.0
2020-04-07,0.5691781598949808,0.0
2020-04-08,0.8314676456141258,0.0
2020-04-09,0.570666613792283,0.0
2020-04-10,0.0,0.0572348931519457
2020-04-11,0.0,0.0
2020-04-12,0.4900568181818182,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,0.5654388714733543
2020-04-15,1.5897140764381197,0.17419624872472336
2020-04-16,0.0,0.0
2020-04-17,1.4314989638498734,0.0
2020-04-18,0.0,0.0
2020-04-19,1.171232398463866,0.04588230730439505
2020-04-20,0.0,0.8186691831981366
2020-04-21,0.0,0.0
2020-04-22,1.0277970053553864,0.013579729680498379
2020-04-23,0.7538060897435898,0.13080929487179488
2020-04-24,0.603418043515843,0.0687807167024771
2020-04-25,0.0,1.0
2020-04-26,0.591525867512745,0.0
2020-04-27,0.9625170998632011,0.0
2020-04-28,0.8375687464441495,0.02223591883178456
2020-04-29,1.6773723808753338,0.6988916754307903
2020-04-30,0.9730008639723529,0.5826773543246616
2020-05-01,1.0,0.0
2020-05-02,0.9743860122368405,0.4075309292887183
2020-05-03,0.83675055613626,0.83675055613626
2020-05-05,6.812676654511372,0.0
2020-05-06,3.5522463972873695,0.2526890835452576
2020-05-07,0.0,0.5653939886271324
2020-05-08,0.7488576887928886,0.40569355598017226
2020-05-09,0.8236949688764714,0.0
2020-05-10,0.5705376344086022,0.42946236559139783
2020-05-11,0.0,0.0
2020-05-12,0.6164913495635977,0.15019760486191538
2020-05-13,0.17340774408837237,0.04079166906392037
2020-05-14,0.16609984599589322,0.2240118069815195
2020-05-15,0.6799935350510816,0.0
2020-05-16,1.0,0.0
2020-05-17,0.3366557421360273,0.0
2020-05-18,0.46943717821919456,0.09866250103986615
2020-05-19,0.0,0.023666162966407066
2020-05-20,1.2924692339834747,0.13891547264419254
2020-05-21,1.1203471010850605,0.04544245040357153
